capture_date,last_update,confirmed,deaths,recovered,active,incident_rate,case_fatality_ratio,uid
2021-04-15,2021-04-15 04:20:54,680,17,0,0,7412.252016568565,2.5,84000029
2021-04-15,2021-04-15 04:20:54,1553,29,0,0,9826.00442897817,1.8673535093367675,84000029
2021-04-15,2021-04-15 04:20:54,2178,30,0,0,11381.688963210703,1.3774104683195592,84000029
2021-04-15,2021-04-15 04:20:54,5101,78,0,0,12047.9935756631,1.5291119388355225,84000029
2021-04-15,2021-04-15 04:20:54,3787,127,0,0,8496.174814349493,3.353578030102984,84000029
2021-04-15,2021-04-15 04:20:54,1808,23,0,0,9878.701781226097,1.2721238938053097,84000029
2021-04-15,2021-04-15 04:20:54,4121,46,0,0,3946.637552912333,1.1162339238049017,84000029
2021-04-15,2021-04-15 04:20:54,3291,33,0,0,10236.710317583753,1.0027347310847767,84000029
2021-04-15,2021-04-15 04:20:54,3462,51,0,0,6580.87326781607,1.4731369150779896,84000029
2021-04-15,2021-04-15 04:20:54,297,4,0,0,6324.531516183985,1.3468013468013469,84000029
2021-04-15,2021-04-15 04:20:54,1062,12,0,0,10301.678145309925,1.1299435028248588,84000029
2021-04-15,2021-04-15 04:20:54,2694,30,0,0,10885.728139647648,1.1135857461024499,84000029
2021-04-15,2021-04-15 04:20:54,1964,27,0,0,8532.452862976801,1.374745417515275,84000029
2021-04-15,2021-04-15 04:20:54,385,3,0,0,6140.350877192984,0.7792207792207793,84000029
2021-04-15,2021-04-15 04:20:54,1083,15,0,0,8150.210716435882,1.3850415512465375,84000029
2021-04-15,2021-04-15 04:20:54,2900,38,0,0,12741.092219146785,1.3103448275862069,84000029
2021-04-15,2021-04-15 04:20:54,333,6,0,0,7145.922746781116,1.8018018018018018,84000029
2021-04-15,2021-04-15 04:20:54,309,3,0,0,6303.5495716034275,0.970873786407767,84000029
2021-04-15,2021-04-15 04:20:54,4722,83,0,0,12335.423197492162,1.757729775518848,84000029
2021-04-15,2021-04-15 04:20:54,597,12,0,0,7310.800881704629,2.0100502512562812,84000029
2021-04-15,2021-04-15 04:20:54,590,7,0,0,9949.409780775717,1.1864406779661016,84000029
2021-04-15,2021-04-15 04:20:54,42139,448,0,0,10481.7646795449,1.063148152542775,84000029
2021-04-15,2021-04-15 04:20:54,792,8,0,0,8428.221772906247,1.0101010101010102,84000029
2021-04-15,2021-04-15 04:20:54,8828,112,0,0,13133.973071487018,1.2686905301314,84000029
2021-04-15,2021-04-15 04:20:54,95006,2139,0,0,9555.976886054686,2.2514367513630718,84000029
2021-04-15,2021-04-15 04:20:54,23197,460,0,0,7717.515703183221,1.9830150450489288,84000029
2021-04-15,2021-04-15 04:20:54,1821,16,0,0,10176.595506873813,0.8786381109280615,84000029
2021-04-15,2021-04-15 04:20:54,2498,37,0,0,8606.373815676141,1.4811849479583667,84000029
2021-04-15,2021-04-15 04:20:54,2393,41,0,0,7489.359038557835,1.7133305474300042,84000029
2021-04-15,2021-04-15 04:20:54,862,14,0,0,14156.675973066183,1.6241299303944317,84000029
2021-04-15,2021-04-15 04:20:54,5228,92,0,0,9347.732799313402,1.7597551644988523,84000029
2021-04-15,2021-04-15 04:20:54,1836,23,0,0,7228.915662650603,1.252723311546841,84000029
2021-04-15,2021-04-15 04:20:54,0,0,0,0,0.0,0.0,84000029
2021-04-15,2021-04-15 04:20:54,1998,43,0,0,9716.48105821135,2.1521521521521523,84000029
2021-04-15,2021-04-15 04:20:54,3096,21,0,0,8684.675586972986,0.6782945736434108,84000029
2021-04-15,2021-04-15 04:20:54,2743,49,0,0,11091.791346542659,1.7863652934742982,84000029
2021-04-15,2021-04-15 04:20:54,1041,11,0,0,8086.693078536472,1.0566762728146013,84000029
2021-04-15,2021-04-15 04:20:54,3550,53,0,0,8966.457870276823,1.4929577464788732,84000029
2021-04-15,2021-04-15 04:20:54,164,2,0,0,8147.044212617983,1.2195121951219512,84000029
2021-04-15,2021-04-15 04:20:54,1561,29,0,0,8535.185083930231,1.857783472133248,84000029
2021-04-15,2021-04-15 04:20:54,899,8,0,0,9510.20839944991,0.8898776418242491,84000030
2021-04-15,2021-04-15 04:20:54,2519,75,0,0,18912.831293640666,2.9773719730051607,84000030
2021-04-15,2021-04-15 04:20:54,729,24,0,0,10911.540188594521,3.292181069958848,84000030
2021-04-15,2021-04-15 04:20:54,462,5,0,0,7407.407407407409,1.0822510822510822,84000030
2021-04-15,2021-04-15 04:20:54,857,14,0,0,7990.675990675991,1.633605600933489,84000030
2021-04-15,2021-04-15 04:20:54,146,5,0,0,11661.341853035145,3.4246575342465753,84000030
2021-04-15,2021-04-15 04:20:54,8686,167,0,0,10675.220608116413,1.922634123877504,84000030
2021-04-15,2021-04-15 04:20:54,496,6,0,0,8802.129547471162,1.2096774193548387,84000030
2021-04-15,2021-04-15 04:20:54,1177,16,0,0,10322.750394667602,1.3593882752761257,84000030
2021-04-15,2021-04-15 04:20:54,197,7,0,0,11656.804733727813,3.553299492385787,84000030
2021-04-15,2021-04-15 04:20:54,1101,30,0,0,12783.002438174852,2.7247956403269753,84000030
2021-04-15,2021-04-15 04:20:54,1083,15,0,0,11849.015317286652,1.3850415512465375,84000030
2021-04-15,2021-04-15 04:20:54,279,2,0,0,9803.232607167954,0.7168458781362007,84000030
2021-04-15,2021-04-15 04:20:54,1097,29,0,0,9927.601809954753,2.643573381950775,84000030
2021-04-15,2021-04-15 04:20:54,11516,91,0,0,11093.771072963027,0.7902049322681487,84000030
2021-04-15,2021-04-15 04:20:54,13841,60,0,0,12095.181502001153,0.4334946896900513,84000030
2021-04-15,2021-04-15 04:20:54,78,2,0,0,6200.317965023846,2.5641025641025643,84000030
2021-04-15,2021-04-15 04:20:54,1529,40,0,0,11117.57434741511,2.616088947024199,84000030
2021-04-15,2021-04-15 04:20:54,53,2,0,0,6455.5420219244825,3.7735849056603774,84000030
2021-04-15,2021-04-15 04:20:54,190,2,0,0,5622.965374371116,1.0526315789473684,84000030
2021-04-15,2021-04-15 04:20:54,1949,43,0,0,11823.586508129094,2.2062596203181117,84000030
2021-04-15,2021-04-15 04:20:54,1056,8,0,0,8640.864086408641,0.7575757575757576,84000030
2021-04-15,2021-04-15 04:20:54,90,1,0,0,4484.304932735426,1.1111111111111112,84000030
2021-04-15,2021-04-15 04:20:54,2002,35,0,0,6572.985750870052,1.7482517482517483,84000030
2021-04-15,2021-04-15 04:20:54,6658,81,0,0,9589.238391519759,1.2165815560228297,84000030
2021-04-15,2021-04-15 04:20:54,117,1,0,0,5006.418485237484,0.8547008547008547,84000030
2021-04-15,2021-04-15 04:20:54,1591,16,0,0,7962.962962962963,1.005656819610308,84000030
2021-04-15,2021-04-15 04:20:54,742,8,0,0,8627.906976744185,1.0781671159029649,84000030
2021-04-15,2021-04-15 04:20:54,183,1,0,0,10997.596153846154,0.546448087431694,84000030
2021-04-15,2021-04-15 04:20:54,130,7,0,0,6981.740064446833,5.384615384615385,84000030
2021-04-15,2021-04-15 04:20:54,251,0,0,0,5708.437571071186,0.0,84000030
2021-04-15,2021-04-15 04:20:54,8869,92,0,0,7415.551839464882,1.0373210057503663,84000030
2021-04-15,2021-04-15 04:20:54,333,10,0,0,7187.567450895748,3.003003003003003,84000030
2021-04-15,2021-04-15 04:20:54,1228,17,0,0,7394.917499698904,1.3843648208469055,84000030
2021-04-15,2021-04-15 04:20:54,12,1,0,0,2464.065708418891,8.333333333333334,84000030
2021-04-15,2021-04-15 04:20:54,521,16,0,0,13176.53009610521,3.071017274472169,84000030
2021-04-15,2021-04-15 04:20:54,460,3,0,0,7782.101167315174,0.6521739130434783,84000030
2021-04-15,2021-04-15 04:20:54,120,6,0,0,7134.363852556479,5.0,84000030
2021-04-15,2021-04-15 04:20:54,912,10,0,0,13236.574746008708,1.0964912280701755,84000030
2021-04-15,2021-04-15 04:20:54,141,2,0,0,13091.92200557103,1.4184397163120568,84000030
2021-04-15,2021-04-15 04:20:54,2948,30,0,0,6729.671734465598,1.01763907734057,84000030
2021-04-15,2021-04-15 04:20:54,1150,15,0,0,10645.191150606312,1.3043478260869565,84000030
2021-04-15,2021-04-15 04:20:54,1607,52,0,0,14603.7804434751,3.235843186060983,84000030
2021-04-15,2021-04-15 04:20:54,1193,45,0,0,13348.99854537317,3.7720033528918693,84000030
2021-04-15,2021-04-15 04:20:54,618,14,0,0,5101.956575579956,2.26537216828479,84000030
2021-04-15,2021-04-15 04:20:54,421,5,0,0,12722.877002115445,1.187648456057007,84000030
2021-04-15,2021-04-15 04:20:54,4027,82,0,0,11533.724760131749,2.036255276881053,84000030
2021-04-15,2021-04-15 04:20:54,715,13,0,0,7415.473968056421,1.8181818181818181,84000030
2021-04-15,2021-04-15 04:20:54,387,7,0,0,10355.900454910356,1.8087855297157622,84000030
2021-04-15,2021-04-15 04:20:54,448,5,0,0,7288.108020172442,1.1160714285714286,84000030
2021-04-15,2021-04-15 04:20:54,710,10,0,0,14991.554054054053,1.408450704225352,84000030
2021-04-15,2021-04-15 04:20:54,55,1,0,0,7902.2988505747135,1.8181818181818181,84000030
2021-04-15,2021-04-15 04:20:54,0,0,0,0,0.0,0.0,84000030
2021-04-15,2021-04-15 04:20:54,871,18,0,0,11776.636019469983,2.0665901262916186,84000030
2021-04-15,2021-04-15 04:20:54,176,7,0,0,8278.457196613359,3.977272727272727,84000030
2021-04-15,2021-04-15 04:20:54,120,6,0,0,12383.900928792571,5.0,84000030
2021-04-15,2021-04-15 04:20:54,16885,258,0,0,10468.07191568506,1.5279834172342315,84000030
2021-04-15,2021-04-15 04:20:54,2861,43,0,0,9122.214073908746,1.5029709891646277,84000031
2021-04-15,2021-04-15 04:20:54,514,6,0,0,8161.3210543029545,1.1673151750972763,84000031
2021-04-15,2021-04-15 04:20:54,22,1,0,0,4751.619870410367,4.545454545454546,84000031
2021-04-15,2021-04-15 04:20:54,35,0,0,0,4697.986577181208,0.0,84000031
2021-04-15,2021-04-15 04:20:54,20,0,0,0,4301.075268817204,0.0,84000031
2021-04-15,2021-04-15 04:20:54,576,4,0,0,11093.990755007706,0.6944444444444444,84000031
2021-04-15,2021-04-15 04:20:54,926,9,0,0,8587.591579337846,0.9719222462203023,84000031
2021-04-15,2021-04-15 04:20:54,174,3,0,0,9067.222511724856,1.7241379310344827,84000031
2021-04-15,2021-04-15 04:20:54,217,2,0,0,7343.485617597293,0.9216589861751152,84000031
2021-04-15,2021-04-15 04:20:54,5380,57,0,0,10833.88711009082,1.0594795539033457,84000031
2021-04-15,2021-04-15 04:20:54,658,11,0,0,10187.335500851523,1.6717325227963526,84000031
2021-04-15,2021-04-15 04:20:54,841,11,0,0,10491.516966067864,1.3079667063020215,84000031
2021-04-15,2021-04-15 04:20:54,2575,16,0,0,9810.271258762572,0.6213592233009708,84000031
2021-04-15,2021-04-15 04:20:54,759,11,0,0,9033.563437276838,1.4492753623188406,84000031
2021-04-15,2021-04-15 04:20:54,461,5,0,0,11748.216106014272,1.0845986984815619,84000031
2021-04-15,2021-04-15 04:20:54,295,7,0,0,5185.4455967656895,2.3728813559322033,84000031
2021-04-15,2021-04-15 04:20:54,922,18,0,0,10347.923681257014,1.9522776572668112,84000031
2021-04-15,2021-04-15 04:20:54,682,11,0,0,10994.679993551508,1.6129032258064515,84000031
2021-04-15,2021-04-15 04:20:54,1582,20,0,0,14772.621159772154,1.2642225031605563,84000031
2021-04-15,2021-04-15 04:20:54,1032,11,0,0,11666.289848519104,1.065891472868217,84000031
2021-04-15,2021-04-15 04:20:54,844,18,0,0,7831.492994339797,2.132701421800948,84000031
2021-04-15,2021-04-15 04:20:54,3867,56,0,0,19309.89713372616,1.448151021463667,84000031
2021-04-15,2021-04-15 04:20:54,728,18,0,0,8475.957620211899,2.4725274725274726,84000031
2021-04-15,2021-04-15 04:20:54,2867,31,0,0,12150.879423606697,1.0812696198116498,84000031
2021-04-15,2021-04-15 04:20:54,100,2,0,0,5574.136008918617,2.0,84000031
2021-04-15,2021-04-15 04:20:54,601,8,0,0,10663.59119943222,1.3311148086522462,84000031
2021-04-15,2021-04-15 04:20:54,4860,58,0,0,13291.398878709148,1.1934156378600822,84000031
2021-04-15,2021-04-15 04:20:54,68954,655,0,0,12069.095281686321,0.9499086347420019,84000031
2021-04-15,2021-04-15 04:20:54,178,4,0,0,10513.880685174248,2.247191011235955,84000031
2021-04-15,2021-04-15 04:20:54,491,10,0,0,8989.381179055292,2.0366598778004072,84000031
2021-04-15,2021-04-15 04:20:54,239,4,0,0,8022.826451829473,1.6736401673640167,84000031
2021-04-15,2021-04-15 04:20:54,191,1,0,0,7270.650932622762,0.5235602094240838,84000031
2021-04-15,2021-04-15 04:20:54,500,5,0,0,10692.8999144568,1.0,84000031
2021-04-15,2021-04-15 04:20:54,2164,19,0,0,10059.034072421327,0.878003696857671,84000031
2021-04-15,2021-04-15 04:20:54,112,1,0,0,6096.897114861186,0.8928571428571429,84000031
2021-04-15,2021-04-15 04:20:54,146,3,0,0,7414.931437277806,2.0547945205479454,84000031
2021-04-15,2021-04-15 04:20:54,181,5,0,0,9095.477386934674,2.7624309392265194,84000031
2021-04-15,2021-04-15 04:20:54,39,4,0,0,6260.032102728732,10.256410256410257,84000031
2021-04-15,2021-04-15 04:20:54,209,2,0,0,8870.967741935483,0.9569377990430622,84000031
2021-04-15,2021-04-15 04:20:54,7651,115,0,0,12470.4578423223,1.503071493922363,84000031
2021-04-15,2021-04-15 04:20:54,926,17,0,0,9931.359931359932,1.83585313174946,84000031
2021-04-15,2021-04-15 04:20:54,218,0,0,0,6449.704142011834,0.0,84000031
2021-04-15,2021-04-15 04:20:54,58,0,0,0,6290.672451193059,0.0,84000031
2021-04-15,2021-04-15 04:20:54,253,5,0,0,9160.028964518466,1.976284584980237,84000031
2021-04-15,2021-04-15 04:20:54,842,16,0,0,8363.96145822986,1.9002375296912113,84000031
2021-04-15,2021-04-15 04:20:54,53,2,0,0,7771.2609970674475,3.7735849056603774,84000031
2021-04-15,2021-04-15 04:20:54,536,17,0,0,8316.524437548487,3.171641791044776,84000031
2021-04-15,2021-04-15 04:20:54,651,1,0,0,9239.284700539312,0.15360983102918588,84000031
2021-04-15,2021-04-15 04:20:54,638,9,0,0,12581.344902386118,1.4106583072100314,84000031
2021-04-15,2021-04-15 04:20:54,683,5,0,0,10515.781370284834,0.7320644216691069,84000031
2021-04-15,2021-04-15 04:20:54,711,10,0,0,8849.887976101569,1.4064697609001406,84000031
2021-04-15,2021-04-15 04:20:54,53,0,0,0,6575.682382133996,0.0,84000031
2021-04-15,2021-04-15 04:20:54,413,7,0,0,11371.145374449341,1.694915254237288,84000031
2021-04-15,2021-04-15 04:20:54,872,12,0,0,10465.674507921269,1.3761467889908257,84000031
2021-04-15,2021-04-15 04:20:54,30321,166,0,0,9502.334764486508,0.5474753471191584,84000031
2021-04-15,2021-04-15 04:20:54,3712,53,0,0,10631.838231082087,1.427801724137931,84000031
2021-04-15,2021-04-15 04:20:54,79,0,0,0,10561.497326203207,0.0,84000031
2021-04-15,2021-04-15 04:20:54,40,0,0,0,6024.09638554217,0.0,84000031
2021-04-15,2021-04-15 04:20:54,4174,42,0,0,11892.076697341805,1.0062290368950646,84000031
2021-04-15,2021-04-15 04:20:54,29,1,0,0,5870.4453441295545,3.4482758620689653,84000031
2021-04-15,2021-04-15 04:20:54,746,15,0,0,9619.60025789813,2.0107238605898123,84000031
2021-04-15,2021-04-15 04:20:54,496,15,0,0,10685.049547608787,3.024193548387097,84000031
2021-04-15,2021-04-15 04:20:54,403,10,0,0,11452.117078715544,2.4813895781637716,84000031
2021-04-15,2021-04-15 04:20:54,656,15,0,0,9409.064830751578,2.2865853658536586,84000031
2021-04-15,2021-04-15 04:20:54,429,11,0,0,10342.333654773383,2.5641025641025643,84000031
2021-04-15,2021-04-15 04:20:54,1413,9,0,0,8824.631526355233,0.6369426751592356,84000031
2021-04-15,2021-04-15 04:20:54,233,1,0,0,8916.953693073096,0.4291845493562232,84000031
2021-04-15,2021-04-15 04:20:54,283,11,0,0,9789.000345901071,3.8869257950530036,84000031
2021-04-15,2021-04-15 04:20:54,982,9,0,0,10870.046491033872,0.9164969450101833,84000031
2021-04-15,2021-04-15 04:20:54,620,20,0,0,8673.754896474538,3.225806451612903,84000031
2021-04-15,2021-04-15 04:20:54,4048,47,0,0,12094.412907080967,1.1610671936758894,84000031
2021-04-15,2021-04-15 04:20:54,576,9,0,0,11049.299827354693,1.5625,84000031
2021-04-15,2021-04-15 04:20:54,1204,15,0,0,11227.15404699739,1.2458471760797343,84000031
2021-04-15,2021-04-15 04:20:54,719,19,0,0,9141.767323585504,2.642559109874826,84000031
2021-04-15,2021-04-15 04:20:54,102,2,0,0,7516.580692704495,1.9607843137254901,84000031
2021-04-15,2021-04-15 04:20:54,2005,3,0,0,14095.894263217097,0.14962593516209477,84000031
2021-04-15,2021-04-15 04:20:54,21940,126,0,0,11720.335904613346,0.5742935278030994,84000031
2021-04-15,2021-04-15 04:20:54,2456,16,0,0,11381.963110575589,0.6514657980456026,84000031
2021-04-15,2021-04-15 04:20:54,3434,91,0,0,9641.192655398956,2.649970879440885,84000031
2021-04-15,2021-04-15 04:20:54,1693,30,0,0,9795.186299467716,1.772002362669817,84000031
2021-04-15,2021-04-15 04:20:54,501,19,0,0,9550.133434998092,3.7924151696606785,84000031
2021-04-15,2021-04-15 04:20:54,190,4,0,0,6331.222925691435,2.1052631578947367,84000031
2021-04-15,2021-04-15 04:20:54,36,0,0,0,3087.4785591766718,0.0,84000031
2021-04-15,2021-04-15 04:20:54,357,9,0,0,6030.405405405405,2.5210084033613445,84000031
2021-04-15,2021-04-15 04:20:54,483,4,0,0,9654.207475514693,0.8281573498964804,84000031
2021-04-15,2021-04-15 04:20:54,52,1,0,0,7202.216066481995,1.9230769230769231,84000031
2021-04-15,2021-04-15 04:20:54,834,12,0,0,11544.85049833887,1.4388489208633093,84000031
2021-04-15,2021-04-15 04:20:54,1833,28,0,0,0.0,1.5275504637206765,84000031
2021-04-15,2021-04-15 04:20:54,322,3,0,0,7744.107744107744,0.9316770186335404,84000031
2021-04-15,2021-04-15 04:20:54,2149,22,0,0,10367.118529596219,1.0237319683573756,84000031
2021-04-15,2021-04-15 04:20:54,1040,7,0,0,11081.51305274374,0.6730769230769231,84000031
2021-04-15,2021-04-15 04:20:54,372,6,0,0,10668.196157155147,1.6129032258064515,84000031
2021-04-15,2021-04-15 04:20:54,39,0,0,0,4980.842911877395,0.0,84000031
2021-04-15,2021-04-15 04:20:54,1712,9,0,0,12515.534761312962,0.5257009345794392,84000031
2021-04-15,2021-04-15 04:20:54,6304,122,0,0,11274.053938049932,1.9352791878172588,84000032
2021-04-15,2021-04-15 04:20:54,1996,49,0,0,8013.167931269822,2.4549098196392785,84000032
2021-04-15,2021-04-15 04:20:54,238853,4198,0,0,10537.407658219052,1.7575663692731514,84000032
2021-04-15,2021-04-15 04:20:54,2743,35,0,0,5608.833452612207,1.2759752096244987,84000032
2021-04-15,2021-04-15 04:20:54,4716,55,0,0,8935.541324036529,1.1662425784563188,84000032
2021-04-15,2021-04-15 04:20:54,38,0,0,0,4352.8064146620845,0.0,84000032
2021-04-15,2021-04-15 04:20:54,50,0,0,0,2464.268112370626,0.0,84000032
2021-04-15,2021-04-15 04:20:54,1122,13,0,0,6666.270572158517,1.1586452762923352,84000032
2021-04-15,2021-04-15 04:20:54,444,9,0,0,8026.030368763559,2.027027027027027,84000032
2021-04-15,2021-04-15 04:20:54,361,3,0,0,6965.078140073317,0.8310249307479224,84000032
2021-04-15,2021-04-15 04:20:54,3013,62,0,0,5239.0888541123295,2.057749751078659,84000032
2021-04-15,2021-04-15 04:20:54,305,7,0,0,6770.255271920089,2.2950819672131146,84000032
2021-04-15,2021-04-15 04:20:54,2874,106,0,0,6177.589579347849,3.688239387613083,84000032
2021-04-15,2021-04-15 04:20:54,946,20,0,0,14066.914498141265,2.1141649048625792,84000032
2021-04-15,2021-04-15 04:20:54,92,3,0,0,2231.3849138976475,3.260869565217391,84000032
2021-04-15,2021-01-24 23:22:19,0,0,0,0,0.0,0.0,84000032
2021-04-15,2021-04-15 04:20:54,44726,665,0,0,9485.513839315063,1.4868309260832626,84000032
2021-04-15,2021-04-15 04:20:54,567,6,0,0,5918.580375782881,1.0582010582010581,84000032
2021-04-15,2021-04-15 04:20:54,3629,96,0,0,5919.77554116438,2.6453568476164233,84000033
2021-04-15,2021-04-15 04:20:54,2143,8,0,0,4381.517072173379,0.3733084461035931,84000033
2021-04-15,2021-04-15 04:20:54,3307,33,0,0,4346.4546231188815,0.9978832778953735,84000033
2021-04-15,2021-04-15 04:20:54,1593,39,0,0,5047.04875962361,2.4482109227871938,84000033
2021-04-15,2021-04-15 04:20:54,3435,23,0,0,3821.5072425071758,0.6695778748180495,84000033
2021-04-15,2021-04-15 04:20:54,33235,611,0,0,7969.546190276364,1.8384233488791937,84000033
2021-04-15,2021-04-15 04:20:54,8756,111,0,0,5783.699163094239,1.267702147099132,84000033
2021-04-15,2021-04-15 04:20:54,22330,235,0,0,7208.597374172367,1.052395879982087,84000033
2021-04-15,2021-04-15 04:20:54,8811,76,0,0,6744.850076167584,0.8625581659289524,84000033
2021-04-15,2021-04-15 04:20:54,1534,23,0,0,3555.370138599175,1.4993481095176011,84000033
2021-04-15,2021-04-15 04:20:54,1210,6,0,0,0.0,0.49586776859504134,84000033
2021-04-15,2021-04-15 04:20:54,29905,636,0,0,11341.828801152957,2.126734659755894,84000034
2021-04-15,2021-04-15 04:20:54,97118,2774,0,0,10418.12825975486,2.8563191169505138,84000034
2021-04-15,2021-04-15 04:20:54,42229,816,0,0,9482.226298925112,1.932321390513628,84000034
2021-04-15,2021-04-15 04:20:54,51494,1240,0,0,10167.215891926684,2.4080475395191674,84000034
2021-04-15,2021-04-15 04:20:54,8625,199,0,0,9371.02749921229,2.307246376811594,84000034
2021-04-15,2021-04-15 04:20:54,15884,412,0,0,10622.830659345804,2.593805086879879,84000034
2021-04-15,2021-04-15 04:20:54,90895,2832,0,0,11376.451077943615,3.1156829308542826,84000034
2021-04-15,2021-04-15 04:20:54,28463,587,0,0,9759.769027143426,2.0623265291782316,84000034
2021-04-15,2021-04-15 04:20:54,84305,2172,0,0,12538.091675825524,2.5763596465215586,84000034
2021-04-15,2021-04-15 04:20:54,9071,171,0,0,7293.500896511245,1.8851284312644692,84000034
2021-04-15,2021-04-15 04:20:54,32342,915,0,0,8802.220831178727,2.829138581411168,84000034
2021-04-15,2021-04-15 04:20:54,88540,2251,0,0,10731.314737559116,2.5423537384233117,84000034
2021-04-15,2021-04-15 04:20:54,72065,1535,0,0,11646.02170347207,2.130021508360508,84000034
2021-04-15,2021-04-15 04:20:54,47741,1196,0,0,9706.513230794257,2.5051842232043735,84000034
2021-04-15,2021-04-15 04:20:54,72368,2048,0,0,11918.588373249711,2.82998010170241,84000034
2021-04-15,2021-04-15 04:20:54,68110,1829,0,0,13572.433472956764,2.6853619145499925,84000034
2021-04-15,2021-04-15 04:20:54,5522,171,0,0,8851.486735593491,3.096704092720029,84000034
2021-04-15,2021-04-15 04:20:54,28365,813,0,0,8623.310451336742,2.8662083553675304,84000034
2021-04-15,2021-04-15 04:20:54,12818,289,0,0,9123.910939012585,2.2546419098143238,84000034
2021-04-15,2021-04-15 04:20:54,866,0,0,0,0.0,0.0,84000034
2021-04-15,2021-04-15 04:20:54,67647,1891,0,0,12159.269225169455,2.795393735124987,84000034
2021-04-15,2021-04-15 04:20:54,9111,229,0,0,8655.134087605802,2.513445285918121,84000034
2021-04-15,2021-04-15 04:20:54,55737,911,0,0,8207.226694506575,1.6344618476057198,84000035
2021-04-15,2021-04-15 04:20:54,87,5,0,0,2466.685568471789,5.747126436781609,84000035
2021-04-15,2021-04-15 04:20:54,8782,167,0,0,13591.271376615337,1.9016169437485766,84000035
2021-04-15,2021-04-15 04:20:54,2850,107,0,0,10684.161199625118,3.754385964912281,84000035
2021-04-15,2021-04-15 04:20:54,732,46,0,0,6130.1398542835595,6.284153005464481,84000035
2021-04-15,2021-04-15 04:20:54,5056,74,0,0,10328.063079625772,1.4636075949367089,84000035
2021-04-15,2021-04-15 04:20:54,136,1,0,0,7780.320366132723,0.7352941176470589,84000035
2021-04-15,2021-04-15 04:20:54,24225,432,0,0,11102.454226723803,1.78328173374613,84000035
2021-04-15,2021-04-15 04:20:54,6715,127,0,0,11486.486486486487,1.8912881608339538,84000035
2021-04-15,2021-04-15 04:20:54,1667,36,0,0,6174.531446773835,2.1595680863827234,84000035
2021-04-15,2021-04-15 04:20:54,376,9,0,0,8744.186046511628,2.393617021276596,84000035
2021-04-15,2021-04-15 04:20:54,9,0,0,0,1440.0,0.0,84000035
2021-04-15,2021-04-15 04:20:54,357,9,0,0,8504.049547403525,2.5210084033613445,84000035
2021-04-15,2021-04-15 04:20:54,8257,160,0,0,11618.122977346276,1.937749788058617,84000035
2021-04-15,2021-04-15 04:20:54,1606,19,0,0,8205.599836501124,1.1830635118306352,84000035
2021-04-15,2021-04-15 04:20:54,508,6,0,0,2622.7476896071043,1.1811023622047243,84000035
2021-04-15,2021-04-15 04:20:54,3263,84,0,0,13762.70614534565,2.5743181121667176,84000035
2021-04-15,2021-04-15 04:20:54,12173,460,0,0,17056.903050429468,3.77885484268463,84000035
2021-04-15,2021-04-15 04:20:54,169,6,0,0,3738.1110373811102,3.5502958579881656,84000035
2021-04-15,2021-04-15 04:20:54,3703,74,0,0,5486.73877611498,1.998379692141507,84000035
2021-04-15,2021-04-15 04:20:54,428,8,0,0,5185.992972252514,1.8691588785046729,84000035
2021-04-15,2021-04-15 04:20:54,3534,74,0,0,9079.93114257085,2.0939445387662707,84000035
2021-04-15,2021-04-15 04:20:54,1877,53,0,0,10145.945945945949,2.823654768247203,84000035
2021-04-15,2021-04-15 04:20:54,14001,466,0,0,11294.954742735445,3.328333690450682,84000035
2021-04-15,2021-04-15 04:20:54,1329,17,0,0,4872.236682919676,1.2791572610985704,84000035
2021-04-15,2021-04-15 04:20:54,11631,223,0,0,7925.832038596778,1.9172900008597713,84000035
2021-04-15,2021-04-15 04:20:54,9959,144,0,0,6623.525186554756,1.4459283060548247,84000035
2021-04-15,2021-04-15 04:20:54,722,46,0,0,6690.760819201187,6.371191135734072,84000035
2021-04-15,2021-04-15 04:20:54,1278,56,0,0,7681.673378613933,4.381846635367762,84000035
2021-04-15,2021-04-15 04:20:54,1637,51,0,0,5002.597561348287,3.1154551007941356,84000035
2021-04-15,2021-04-15 04:20:54,688,12,0,0,4449.90621563935,1.744186046511628,84000035
2021-04-15,2021-04-15 04:20:54,4110,0,0,0,0.0,0.0,84000035
2021-04-15,2021-04-15 04:20:54,246,9,0,0,6060.606060606061,3.658536585365854,84000035
2021-04-15,2021-04-15 04:20:54,6530,104,0,0,8515.021906947632,1.5926493108728943,84000035
2021-04-15,2021-04-15 04:20:54,23409,343,0,0,7662.369969820559,1.4652484087316844,84000036
2021-04-15,2021-04-15 04:20:54,3141,83,0,0,6814.779458028683,2.6424705507800064,84000036
2021-04-15,2021-04-15 04:20:54,173109,6365,0,0,12206.187108087888,3.676874108220832,84000036
2021-04-15,2021-04-15 04:20:54,17175,348,0,0,9016.315988408718,2.0262008733624453,84000036
2021-04-15,2021-04-15 04:20:54,5068,80,0,0,6658.170973632697,1.5785319652722967,84000036
2021-04-15,2021-04-15 04:20:54,5810,90,0,0,7587.233597994151,1.549053356282272,84000036
2021-04-15,2021-04-15 04:20:54,8256,132,0,0,6505.756365097752,1.5988372093023255,84000036
2021-04-15,2021-04-15 04:20:54,7068,133,0,0,8469.133435582822,1.881720430107527,84000036
2021-04-15,2021-04-15 04:20:54,3031,73,0,0,6420.657953269642,2.4084460574067963,84000036
